17
#n I C Kb k M1 M2 h db Sut gs Sr Ma Mm ga gm nf R 
#l Matrix_Index 
4.93605e-12 10.4211 1.07706 0.073364 4.93169 7.13262 0.0107222 0.0361667 1.94997e+09 2.46424e+09 9.74986e+08 1.10046 6.03216 3.80197e+08 2.08404e+09 -0.670603 0.691429  2124
6.4744e-12 9.7377 1.0829 0.0962284 6.46869 9.35554 0.011463 0.0363889 1.93596e+09 2.65145e+09 9.67982e+08 1.44343 7.91211 4.09081e+08 2.24237e+09 -0.620037 0.691429  2125
8.34706e-12 9.13846 1.08879 0.124062 8.33969 12.0615 0.0122037 0.0366111 1.92294e+09 2.8407e+09 9.61469e+08 1.86092 10.2006 4.3828e+08 2.40242e+09 -0.575928 0.691429  2126
1.05993e-11 8.6087 1.09475 0.157536 10.5899 15.316 0.0129444 0.0368333 1.91077e+09 3.03203e+09 9.55384e+08 2.36304 12.953 4.67798e+08 2.56423e+09 -0.537125 0.691429  2127
1.32792e-11 8.13699 1.10078 0.197367 13.2675 19.1885 0.0136852 0.0370556 1.89936e+09 3.22546e+09 9.49678e+08 2.96051 16.228 4.97642e+08 2.72781e+09 -0.502737 0.691429  2128
1.64378e-11 7.71429 1.10688 0.244313 16.4233 23.7527 0.0144259 0.0372778 1.88862e+09 3.42103e+09 9.44308e+08 3.6647 20.088 5.27816e+08 2.89321e+09 -0.472058 0.691429  2129
2.01289e-11 7.33333 1.11304 0.299174 20.1111 29.0864 0.0151667 0.0375 1.87848e+09 3.61878e+09 9.39238e+08 4.48761 24.5988 5.58326e+08 3.06045e+09 -0.444527 0.691429  2130
1.91748e-12 13.4 1.05898 0.0280739 1.88719 2.72941 0.0085 0.036 1.99959e+09 1.88424e+09 9.99796e+08 0.421109 2.3083 2.90711e+08 1.59353e+09 -0.892905 0.691429  2131
2.69565e-12 12.3061 1.06454 0.0394673 2.65308 3.8371 0.00924074 0.0362222 1.98157e+09 2.0625e+09 9.90786e+08 0.592009 3.24509 3.18214e+08 1.74429e+09 -0.810488 0.691429  2132
3.68963e-12 11.3774 1.07016 0.0540202 3.63136 5.25197 0.00998148 0.0364444 1.96511e+09 2.24264e+09 9.82556e+08 0.810304 4.44166 3.46007e+08 1.89663e+09 -0.740959 0.691429  2133
4.93605e-12 10.5789 1.07583 0.0722691 4.85809 7.02616 0.0107222 0.0366667 1.94997e+09 2.42468e+09 9.74986e+08 1.08404 5.94212 3.74094e+08 2.05059e+09 -0.681543 0.691429  2134
6.4744e-12 9.88525 1.08156 0.0947921 6.37214 9.2159 0.011463 0.0368889 1.93596e+09 2.60866e+09 9.67982e+08 1.42188 7.79402 4.02479e+08 2.20618e+09 -0.630208 0.691429  2135
8.34706e-12 9.27692 1.08736 0.12221 8.21522 11.8815 0.0122037 0.0371111 1.92294e+09 2.79461e+09 9.61469e+08 1.83315 10.0484 4.31169e+08 2.36345e+09 -0.585426 0.691429  2136
1.05993e-11 8.73913 1.09321 0.155185 10.4319 15.0874 0.0129444 0.0373333 1.91077e+09 2.98257e+09 9.55384e+08 2.32777 12.7596 4.60168e+08 2.5224e+09 -0.546032 0.691429  2137
1.32792e-11 8.26027 1.09913 0.194422 13.0694 18.9021 0.0136852 0.0375556 1.89936e+09 3.17256e+09 9.49678e+08 2.91632 15.9858 4.8948e+08 2.68308e+09 -0.511119 0.691429  2138
1.64378e-11 7.83117 1.10512 0.240667 16.1781 23.3981 0.0144259 0.0377778 1.88862e+09 3.36462e+09 9.44308e+08 3.61 19.7881 5.19112e+08 2.8455e+09 -0.479973 0.691429  2139
2.01289e-11 7.44444 1.11117 0.294709 19.811 28.6522 0.0151667 0.038 1.87848e+09 3.55878e+09 9.39238e+08 4.42063 24.2316 5.49069e+08 3.00971e+09 -0.452021 0.691429  2140
1.91748e-12 13.6 1.05806 0.0276611 1.85944 2.68927 0.0085 0.0365 1.99959e+09 1.85493e+09 9.99796e+08 0.414916 2.27435 2.86189e+08 1.56874e+09 -0.907016 0.691429  2141
2.69565e-12 12.4898 1.06353 0.0388869 2.61406 3.78067 0.00924074 0.0367222 1.98157e+09 2.03025e+09 9.90786e+08 0.583303 3.19737 3.13238e+08 1.71701e+09 -0.823363 0.691429  2142
3.68963e-12 11.5472 1.06906 0.0532258 3.57796 5.17473 0.00998148 0.0369444 1.96511e+09 2.20739e+09 9.82556e+08 0.798387 4.37635 3.40568e+08 1.86682e+09 -0.752791 0.691429  2143
4.93605e-12 10.7368 1.07464 0.0712063 4.78664 6.92283 0.0107222 0.0371667 1.94997e+09 2.38637e+09 9.74986e+08 1.06809 5.85474 3.68183e+08 2.01819e+09 -0.692484 0.691429  2144
6.4744e-12 10.0328 1.08027 0.0933981 6.27843 9.08037 0.011463 0.0373889 1.93596e+09 2.56723e+09 9.67982e+08 1.40097 7.6794 3.96087e+08 2.17114e+09 -0.640378 0.691429  2145
8.34706e-12 9.41538 1.08597 0.120413 8.09441 11.7068 0.0122037 0.0376111 1.92294e+09 2.75e+09 9.61469e+08 1.80619 9.9006 4.24285e+08 2.32571e+09 -0.594924 0.691429  2146
1.05993e-11 8.86957 1.09172 0.152903 10.2785 14.8655 0.0129444 0.0378333 1.91077e+09 2.9347e+09 9.55384e+08 2.29354 12.572 4.52782e+08 2.48192e+09 -0.554939 0.691429  2147
1.32792e-11 8.38356 1.09754 0.191562 12.8773 18.6241 0.0136852 0.0380556 1.89936e+09 3.12137e+09 9.49678e+08 2.87344 15.7507 4.81582e+08 2.63978e+09 -0.519502 0.691429  2148
1.64378e-11 7.94805 1.10342 0.237127 15.9402 23.0541 0.0144259 0.0382778 1.88862e+09 3.31003e+09 9.44308e+08 3.55691 19.4971 5.10691e+08 2.79934e+09 -0.487888 0.691429  2149
2.01289e-11 7.55556 1.10936 0.290375 19.5196 28.2309 0.0151667 0.0385 1.87848e+09 3.50074e+09 9.39238e+08 4.35562 23.8753 5.40114e+08 2.96062e+09 -0.459516 0.691429  2150
1.91748e-12 13.8 1.05718 0.0272602 1.83249 2.6503 0.0085 0.037 1.99959e+09 1.82651e+09 9.99796e+08 0.408903 2.24139 2.81805e+08 1.54471e+09 -0.921126 0.691429  2151
2.69565e-12 12.6735 1.06256 0.0383233 2.57618 3.72588 0.00924074 0.0372222 1.98157e+09 1.99899e+09 9.90786e+08 0.57485 3.15103 3.08416e+08 1.69057e+09 -0.836238 0.691429  2152
3.68963e-12 11.717 1.06799 0.0524544 3.5261 5.09974 0.00998148 0.0374444 1.96511e+09 2.17323e+09 9.82556e+08 0.786816 4.31292 3.35298e+08 1.83793e+09 -0.764623 0.691429  2153
4.93605e-12 10.8947 1.07348 0.0701743 4.71727 6.8225 0.0107222 0.0376667 1.94997e+09 2.34926e+09 9.74986e+08 1.05261 5.76989 3.62457e+08 1.9868e+09 -0.703425 0.691429  2154
6.4744e-12 10.1803 1.07902 0.0920445 6.18744 8.94878 0.011463 0.0378889 1.93596e+09 2.5271e+09 9.67982e+08 1.38067 7.56811 3.89895e+08 2.1372e+09 -0.650549 0.691429  2155
8.34706e-12 9.55385 1.08462 0.118668 7.9771 11.5371 0.0122037 0.0381111 1.92294e+09 2.70678e+09 9.61469e+08 1.78001 9.75711 4.17618e+08 2.28916e+09 -0.604423 0.691429  2156
1.05993e-11 9 1.09028 0.150687 10.1295 14.6501 0.0129444 0.0383333 1.91077e+09 2.88834e+09 9.55384e+08 2.2603 12.3898 4.45629e+08 2.44271e+09 -0.563846 0.691429  2157
1.32792e-11 8.50685 1.09599 0.188786 12.6906 18.3542 0.0136852 0.0385556 1.89936e+09 3.0718e+09 9.49678e+08 2.83179 15.5224 4.73935e+08 2.59786e+09 -0.527884 0.691429  2158
1.64378e-11 8.06494 1.10177 0.233691 15.7092 22.7199 0.0144259 0.0387778 1.88862e+09 3.25719e+09 9.44308e+08 3.50536 19.2146 5.02539e+08 2.75466e+09 -0.495802 0.691429  2159
2.01289e-11 7.66667 1.10761 0.286166 19.2367 27.8217 0.0151667 0.039 1.87848e+09 3.44456e+09 9.39238e+08 4.2925 23.5292 5.31446e+08 2.91311e+09 -0.467011 0.691429  2160
1.91748e-12 14 1.05632 0.0268708 1.80631 2.61243 0.0085 0.0375 1.99959e+09 1.79896e+09 9.99796e+08 0.403061 2.20937 2.77553e+08 1.5214e+09 -0.935236 0.691429  2161
2.69565e-12 12.8571 1.06161 0.0377758 2.53938 3.67265 0.00924074 0.0377222 1.98157e+09 1.96868e+09 9.90786e+08 0.566638 3.10601 3.03739e+08 1.66494e+09 -0.849112 0.691429  2162
3.68963e-12 11.8868 1.06696 0.0517051 3.47573 5.02688 0.00998148 0.0379444 1.96511e+09 2.14011e+09 9.82556e+08 0.775576 4.25131 3.30189e+08 1.80992e+09 -0.776455 0.691429  2163
4.93605e-12 11.0526 1.07236 0.0691718 4.64988 6.72504 0.0107222 0.0381667 1.94997e+09 2.31328e+09 9.74986e+08 1.03758 5.68746 3.56905e+08 1.95637e+09 -0.714366 0.691429  2164
6.4744e-12 10.3279 1.07781 0.0907296 6.09905 8.82094 0.011463 0.0383889 1.93596e+09 2.4882e+09 9.67982e+08 1.36094 7.45999 3.83893e+08 2.1043e+09 -0.660719 0.691429  2165
8.34706e-12 9.69231 1.08332 0.116972 7.86314 11.3723 0.0122037 0.0386111 1.92294e+09 2.6649e+09 9.61469e+08 1.75459 9.61773 4.11156e+08 2.25375e+09 -0.613921 0.691429  2166
1.05993e-11 9.13043 1.08888 0.148534 9.98479 14.4408 0.0129444 0.0388333 1.91077e+09 2.84342e+09 9.55384e+08 2.22801 12.2128 4.38699e+08 2.40472e+09 -0.572753 0.691429  2167
1.32792e-11 8.63014 1.0945 0.186089 12.5093 18.092 0.0136852 0.0390556 1.89936e+09 3.02378e+09 9.49678e+08 2.79134 15.3007 4.66527e+08 2.55726e+09 -0.536267 0.691429  2168
1.64378e-11 8.18182 1.10018 0.230352 15.4848 22.3954 0.0144259 0.0392778 1.88862e+09 3.20602e+09 9.44308e+08 3.45529 18.9401 4.94643e+08 2.71137e+09 -0.503717 0.691429  2169
2.01289e-11 7.77778 1.10591 0.282078 18.9619 27.4243 0.0151667 0.0395 1.87848e+09 3.39015e+09 9.39238e+08 4.23118 23.1931 5.23052e+08 2.8671e+09 -0.474505 0.691429  2170
1.91748e-12 14.2 1.05548 0.0264923 1.78087 2.57564 0.0085 0.038 1.99959e+09 1.77222e+09 9.99796e+08 0.397384 2.17826 2.73428e+08 1.49879e+09 -0.949346 0.691429  2171
2.69565e-12 13.0408 1.0607 0.0372438 2.50361 3.62092 0.00924074 0.0382222 1.98157e+09 1.93928e+09 9.90786e+08 0.558657 3.06227 2.99203e+08 1.64007e+09 -0.861987 0.691429  2172
3.68963e-12 12.0566 1.06596 0.0509768 3.42678 4.95608 0.00998148 0.0384444 1.96511e+09 2.10799e+09 9.82556e+08 0.764653 4.19143 3.25233e+08 1.78276e+09 -0.788287 0.691429  2173
4.93605e-12 11.2105 1.07127 0.0681976 4.58439 6.63032 0.0107222 0.0386667 1.94997e+09 2.27838e+09 9.74986e+08 1.02296 5.60736 3.51522e+08 1.92686e+09 -0.725307 0.691429  2174
6.4744e-12 10.4754 1.07663 0.0894517 6.01314 8.6967 0.011463 0.0388889 1.93596e+09 2.45048e+09 9.67982e+08 1.34178 7.35492 3.78073e+08 2.0724e+09 -0.67089 0.691429  2175
8.34706e-12 9.83077 1.08205 0.115325 7.75239 11.2121 0.0122037 0.0391111 1.92294e+09 2.6243e+09 9.61469e+08 1.72987 9.48227 4.04892e+08 2.21941e+09 -0.62342 0.691429  2176
1.05993e-11 9.26087 1.08752 0.146442 9.84416 14.2374 0.0129444 0.0393333 1.91077e+09 2.79988e+09 9.55384e+08 2.19663 12.0408 4.31982e+08 2.3679e+09 -0.58166 0.691429  2177
1.32792e-11 8.75342 1.09305 0.183468 12.3331 17.8372 0.0136852 0.0395556 1.89936e+09 2.97725e+09 9.49678e+08 2.75202 15.0852 4.59346e+08 2.5179e+09 -0.544649 0.691429  2178
1.64378e-11 8.2987 1.09863 0.227108 15.2667 22.0799 0.0144259 0.0397778 1.88862e+09 3.15642e+09 9.44308e+08 3.40662 18.6733 4.86991e+08 2.66943e+09 -0.511631 0.691429  2179
2.01289e-11 7.88889 1.10427 0.278105 18.6949 27.038 0.0151667 0.04 1.87848e+09 3.33744e+09 9.39238e+08 4.17158 22.8664 5.14919e+08 2.82252e+09 -0.482 0.691429  2180
1.91748e-12 14.4 1.05467 0.0261243 1.75614 2.53987 0.0085 0.0385 1.99959e+09 1.74626e+09 9.99796e+08 0.391865 2.148 2.69423e+08 1.47684e+09 -0.963457 0.691429  2181
2.69565e-12 13.2245 1.05981 0.0367265 2.46884 3.57063 0.00924074 0.0387222 1.98157e+09 1.91074e+09 9.90786e+08 0.550898 3.01974 2.94799e+08 1.61594e+09 -0.874862 0.691429  2182
3.68963e-12 12.2264 1.06499 0.0502688 3.37918 4.88725 0.00998148 0.0389444 1.96511e+09 2.07682e+09 9.82556e+08 0.754032 4.13321 3.20423e+08 1.75639e+09 -0.80012 0.691429  2183
4.93605e-12 11.3684 1.07021 0.0672504 4.52072 6.53823 0.0107222 0.0391667 1.94997e+09 2.24452e+09 9.74986e+08 1.00876 5.52948 3.46298e+08 1.89822e+09 -0.736248 0.691429  2184
6.4744e-12 10.623 1.07549 0.0882094 5.92963 8.57591 0.011463 0.0393889 1.93596e+09 2.41388e+09 9.67982e+08 1.32314 7.25277 3.72427e+08 2.04145e+09 -0.681061 0.691429  2185
8.34706e-12 9.96923 1.08082 0.113723 7.64472 11.0564 0.0122037 0.0396111 1.92294e+09 2.58492e+09 9.61469e+08 1.70585 9.35057 3.98816e+08 2.1861e+09 -0.632918 0.691429  2186
1.05993e-11 9.3913 1.08621 0.144408 9.70744 14.0397 0.0129444 0.0398333 1.91077e+09 2.75765e+09 9.55384e+08 2.16612 11.8736 4.25467e+08 2.33219e+09 -0.590566 0.691429  2187
1.32792e-11 8.87671 1.09164 0.18092 12.1618 17.5895 0.0136852 0.0400556 1.89936e+09 2.93212e+09 9.49678e+08 2.7138 14.8757 4.52384e+08 2.47973e+09 -0.553032 0.691429  2188
1.64378e-11 8.41558 1.09713 0.223954 15.0547 21.7733 0.0144259 0.0402778 1.88862e+09 3.10834e+09 9.44308e+08 3.35931 18.414 4.79572e+08 2.62877e+09 -0.519546 0.691429  2189
2.01289e-11 8 1.10268 0.274243 18.4352 26.6625 0.0151667 0.0405 1.87848e+09 3.28634e+09 9.39238e+08 4.11364 22.5489 5.07035e+08 2.7793e+09 -0.489494 0.691429  2190
1.91748e-12 14.6 1.05389 0.0257665 1.73208 2.50507 0.0085 0.039 1.99959e+09 1.72106e+09 9.99796e+08 0.386497 2.11858 2.65534e+08 1.45552e+09 -0.977567 0.691429  2191
2.69565e-12 13.4082 1.05894 0.0362234 2.43502 3.52172 0.00924074 0.0392222 1.98157e+09 1.88303e+09 9.90786e+08 0.543351 2.97837 2.90524e+08 1.5925e+09 -0.887737 0.691429  2192
3.68963e-12 12.3962 1.06404 0.0495802 3.33289 4.8203 0.00998148 0.0394444 1.96511e+09 2.04655e+09 9.82556e+08 0.743703 4.0766 3.15754e+08 1.7308e+09 -0.811952 0.691429  2193
4.93605e-12 11.5263 1.06919 0.0663291 4.45879 6.44867 0.0107222 0.0396667 1.94997e+09 2.21166e+09 9.74986e+08 0.994937 5.45373 3.41227e+08 1.87043e+09 -0.747189 0.691429  2194
6.4744e-12 10.7705 1.07439 0.087001 5.8484 8.45843 0.011463 0.0398889 1.93596e+09 2.37836e+09 9.67982e+08 1.30502 7.15342 3.66948e+08 2.01142e+09 -0.691231 0.691429  2195
8.34706e-12 10.1077 1.07963 0.112165 7.54 10.905 0.0122037 0.0401111 1.92294e+09 2.5467e+09 9.61469e+08 1.68248 9.22248 3.92919e+08 2.15378e+09 -0.642416 0.691429  2196
1.05993e-11 9.52174 1.08493 0.14243 9.57446 13.8474 0.0129444 0.0403333 1.91077e+09 2.71668e+09 9.55384e+08 2.13645 11.7109 4.19145e+08 2.29754e+09 -0.599473 0.691429  2197
1.32792e-11 9 1.09028 0.178442 11.9952 17.3485 0.0136852 0.0405556 1.89936e+09 2.88834e+09 9.49678e+08 2.67663 14.6719 4.45629e+08 2.44271e+09 -0.561414 0.691429  2198
1.64378e-11 8.53247 1.09568 0.220886 14.8484 21.475 0.0144259 0.0407778 1.88862e+09 3.0617e+09 9.44308e+08 3.31329 18.1617 4.72376e+08 2.58932e+09 -0.52746 0.691429  2199
2.01289e-11 8.11111 1.10113 0.270486 18.1827 26.2973 0.0151667 0.041 1.87848e+09 3.23678e+09 9.39238e+08 4.05729 22.24 4.99389e+08 2.73739e+09 -0.496989 0.691429  2200
1.91748e-12 12.8 1.0619 0.0257161 1.7287 2.50018 0.00935 0.0345 1.99959e+09 1.73076e+09 9.99796e+08 0.385742 2.11444 2.67032e+08 1.46373e+09 -0.972086 0.691429  2201
2.69565e-12 11.7551 1.06776 0.0361527 2.43026 3.51484 0.0101648 0.0347222 1.98157e+09 1.89499e+09 9.90786e+08 0.54229 2.97255 2.9237e+08 1.60262e+09 -0.882131 0.691429  2202
3.68963e-12 10.8679 1.07367 0.0494834 3.32638 4.81088 0.0109796 0.0349444 1.96511e+09 2.06104e+09 9.82556e+08 0.742251 4.06863 3.17989e+08 1.74305e+09 -0.806243 0.691429  2203
4.93605e-12 10.1053 1.07965 0.0661996 4.45008 6.43607 0.0117944 0.0351667 1.94997e+09 2.22894e+09 9.74986e+08 0.992994 5.44308 3.43893e+08 1.88504e+09 -0.741396 0.691429  2204
6.4744e-12 9.44262 1.0857 0.0868311 5.83698 8.44191 0.0126093 0.0353889 1.93596e+09 2.39871e+09 9.67982e+08 1.30247 7.13944 3.70087e+08 2.02863e+09 -0.685367 0.691429  2205
8.34706e-12 8.86154 1.09181 0.111946 7.52527 10.8837 0.0134241 0.0356111 1.92294e+09 2.5704e+09 9.61469e+08 1.67919 9.20446 3.96576e+08 2.17382e+09 -0.636493 0.691429  2206
1.05993e-11 8.34783 1.098 0.142152 9.55576 13.8203 0.0142389 0.0358333 1.91077e+09 2.74403e+09 9.55384e+08 2.13228 11.688 4.23364e+08 2.32066e+09 -0.593499 0.691429  2207
1.32792e-11 7.89041 1.10425 0.178093 11.9718 17.3146 0.0150537 0.0360556 1.89936e+09 2.91964e+09 9.49678e+08 2.6714 14.6432 4.50458e+08 2.46918e+09 -0.555396 0.691429  2208
1.64378e-11 7.48052 1.11057 0.220454 14.8194 21.4331 0.0158685 0.0362778 1.88862e+09 3.09726e+09 9.44308e+08 3.30682 18.1263 4.77863e+08 2.6194e+09 -0.521404 0.691429  2209
2.01289e-11 7.11111 1.11697 0.269958 18.1472 26.2459 0.0166833 0.0365 1.87848e+09 3.27693e+09 9.39238e+08 4.04937 22.1965 5.05584e+08 2.77135e+09 -0.4909 0.691429  2210
1.91748e-12 13 1.0609 0.0253205 1.7021 2.46172 0.00935 0.035 1.99959e+09 1.70252e+09 9.99796e+08 0.379808 2.08191 2.62674e+08 1.43984e+09 -0.988212 0.691429  2211
2.69565e-12 11.9388 1.06665 0.0355965 2.39287 3.46077 0.0101648 0.0352222 1.98157e+09 1.8639e+09 9.90786e+08 0.533947 2.92682 2.87574e+08 1.57633e+09 -0.896845 0.691429  2212
3.68963e-12 11.0377 1.07246 0.0487221 3.27521 4.73687 0.0109796 0.0354444 1.96511e+09 2.02704e+09 9.82556e+08 0.730831 4.00604 3.12744e+08 1.7143e+09 -0.819765 0.691429  2213
4.93605e-12 10.2632 1.07834 0.0651811 4.38162 6.33705 0.0117944 0.0356667 1.94997e+09 2.19197e+09 9.74986e+08 0.977717 5.35934 3.3819e+08 1.85378e+09 -0.753899 0.691429  2214
6.4744e-12 9.59016 1.08427 0.0854952 5.74718 8.31204 0.0126093 0.0358889 1.93596e+09 2.35871e+09 9.67982e+08 1.28243 7.02961 3.63915e+08 1.9948e+09 -0.696991 0.691429  2215
8.34706e-12 9 1.09028 0.110224 7.4095 10.7162 0.0134241 0.0361111 1.92294e+09 2.5273e+09 9.61469e+08 1.65336 9.06286 3.89926e+08 2.13737e+09 -0.647348 0.691429  2216
1.05993e-11 8.47826 1.09635 0.139965 9.40875 13.6077 0.0142389 0.0363333 1.91077e+09 2.69776e+09 9.55384e+08 2.09947 11.5082 4.16226e+08 2.28153e+09 -0.603678 0.691429  2217
1.32792e-11 8.0137 1.10249 0.175353 11.7876 17.0482 0.0150537 0.0365556 1.89936e+09 2.87013e+09 9.49678e+08 2.6303 14.4179 4.4282e+08 2.42731e+09 -0.564976 0.691429  2218
1.64378e-11 7.5974 1.10869 0.217063 14.5914 21.1033 0.0158685 0.0367778 1.88862e+09 3.04444e+09 9.44308e+08 3.25594 17.8474 4.69714e+08 2.57473e+09 -0.53045 0.691429  2219
2.01289e-11 7.22222 1.11497 0.265805 17.868 25.8421 0.0166833 0.037 1.87848e+09 3.22073e+09 9.39238e+08 3.98707 21.855 4.96913e+08 2.72382e+09 -0.499465 0.691429  2220
1.91748e-12 13.2 1.05992 0.0249369 1.67631 2.42442 0.00935 0.0355 1.99959e+09 1.67518e+09 9.99796e+08 0.374053 2.05037 2.58457e+08 1.41673e+09 -1.00434 0.691429  2221
2.69565e-12 12.1224 1.06558 0.0350571 2.35662 3.40833 0.0101648 0.0357222 1.98157e+09 1.83382e+09 9.90786e+08 0.525857 2.88247 2.82932e+08 1.55089e+09 -0.911558 0.691429  2222
3.68963e-12 11.2075 1.07129 0.0479839 3.22558 4.6651 0.0109796 0.0359444 1.96511e+09 1.99415e+09 9.82556e+08 0.719758 3.94534 3.07669e+08 1.68648e+09 -0.833288 0.691429  2223
4.93605e-12 10.4211 1.07706 0.0641935 4.31523 6.24104 0.0117944 0.0361667 1.94997e+09 2.15621e+09 9.74986e+08 0.962903 5.27814 3.32672e+08 1.82354e+09 -0.766403 0.691429  2224
6.4744e-12 9.7377 1.0829 0.0841998 5.6601 8.1861 0.0126093 0.0363889 1.93596e+09 2.32002e+09 9.67982e+08 1.263 6.9231 3.57946e+08 1.96207e+09 -0.708614 0.691429  2225
8.34706e-12 9.13846 1.08879 0.108554 7.29723 10.5538 0.0134241 0.0366111 1.92294e+09 2.48562e+09 9.61469e+08 1.62831 8.92554 3.83495e+08 2.10212e+09 -0.658203 0.691429  2226
1.05993e-11 8.6087 1.09475 0.137844 9.26619 13.4015 0.0142389 0.0368333 1.91077e+09 2.65302e+09 9.55384e+08 2.06766 11.3339 4.09324e+08 2.2437e+09 -0.613857 0.691429  2227
1.32792e-11 8.13699 1.10078 0.172696 11.609 16.7899 0.0150537 0.0370556 1.89936e+09 2.82227e+09 9.49678e+08 2.59045 14.1995 4.35436e+08 2.38684e+09 -0.574556 0.691429  2228
1.64378e-11 7.71429 1.10688 0.213774 14.3704 20.7836 0.0158685 0.0372778 1.88862e+09 2.9934e+09 9.44308e+08 3.20661 17.577 4.61839e+08 2.53156e+09 -0.539495 0.691429  2229
2.01289e-11 7.33333 1.11304 0.261777 17.5973 25.4506 0.0166833 0.0375 1.87848e+09 3.16643e+09 9.39238e+08 3.92666 21.5239 4.88535e+08 2.6779e+09 -0.508031 0.691429  2230
1.91748e-12 13.4 1.05898 0.0245647 1.65129 2.38823 0.00935 0.036 1.99959e+09 1.64871e+09 9.99796e+08 0.36847 2.01976 2.54372e+08 1.39434e+09 -1.02046 0.691429  2231
2.69565e-12 12.3061 1.06454 0.0345339 2.32144 3.35746 0.0101648 0.0362222 1.98157e+09 1.80469e+09 9.90786e+08 0.518008 2.83945 2.78437e+08 1.52625e+09 -0.926272 0.691429  2232
3.68963e-12 11.3774 1.07016 0.0472677 3.17744 4.59547 0.0109796 0.0364444 1.96511e+09 1.96231e+09 9.82556e+08 0.709016 3.88646 3.02756e+08 1.65955e+09 -0.84681 0.691429  2233
4.93605e-12 10.5789 1.07583 0.0632354 4.25083 6.14789 0.0117944 0.0366667 1.94997e+09 2.1216e+09 9.74986e+08 0.948531 5.19936 3.27332e+08 1.79426e+09 -0.778907 0.691429  2234
6.4744e-12 9.88525 1.08156 0.0829431 5.57562 8.06391 0.0126093 0.0368889 1.93596e+09 2.28258e+09 9.67982e+08 1.24415 6.81977 3.52169e+08 1.93041e+09 -0.720238 0.691429  2235
8.34706e-12 9.27692 1.08736 0.106934 7.18832 10.3963 0.0134241 0.0371111 1.92294e+09 2.44529e+09 9.61469e+08 1.60401 8.79232 3.77273e+08 2.06801e+09 -0.669058 0.691429  2236
1.05993e-11 8.73913 1.09321 0.135787 9.12789 13.2015 0.0142389 0.0373333 1.91077e+09 2.60975e+09 9.55384e+08 2.0368 11.1647 4.02647e+08 2.2071e+09 -0.624037 0.691429  2237
1.32792e-11 8.26027 1.09913 0.170119 11.4358 16.5393 0.0150537 0.0375556 1.89936e+09 2.77599e+09 9.49678e+08 2.55178 13.9876 4.28295e+08 2.34769e+09 -0.584136 0.691429  2238
1.64378e-11 7.83117 1.10512 0.210583 14.1559 20.4734 0.0158685 0.0377778 1.88862e+09 2.94404e+09 9.44308e+08 3.15875 17.3146 4.54223e+08 2.48982e+09 -0.54854 0.691429  2239
2.01289e-11 7.44444 1.11117 0.25787 17.3346 25.0707 0.0166833 0.038 1.87848e+09 3.11393e+09 9.39238e+08 3.86805 21.2027 4.80435e+08 2.6335e+09 -0.516596 0.691429  2240
1.91748e-12 13.6 1.05806 0.0242034 1.62701 2.35311 0.00935 0.0365 1.99959e+09 1.62306e+09 9.99796e+08 0.363052 1.99006 2.50415e+08 1.37265e+09 -1.03659 0.691429  2241
2.69565e-12 12.4898 1.06353 0.034026 2.28731 3.30809 0.0101648 0.0367222 1.98157e+09 1.77647e+09 9.90786e+08 0.51039 2.7977 2.74084e+08 1.50238e+09 -0.940986 0.691429  2242
3.68963e-12 11.5472 1.06906 0.0465726 3.13071 4.52789 0.0109796 0.0369444 1.96511e+09 1.93146e+09 9.82556e+08 0.698589 3.8293 2.97997e+08 1.63347e+09 -0.860332 0.691429  2243
4.93605e-12 10.7368 1.07464 0.0623055 4.18831 6.05748 0.0117944 0.0371667 1.94997e+09 2.08808e+09 9.74986e+08 0.934582 5.1229 3.2216e+08 1.76592e+09 -0.791411 0.691429  2244
6.4744e-12 10.0328 1.08027 0.0817234 5.49363 7.94533 0.0126093 0.0373889 1.93596e+09 2.24633e+09 9.67982e+08 1.22585 6.71948 3.46576e+08 1.89975e+09 -0.731861 0.691429  2245
8.34706e-12 9.41538 1.08597 0.105361 7.08261 10.2434 0.0134241 0.0376111 1.92294e+09 2.40625e+09 9.61469e+08 1.58042 8.66303 3.7125e+08 2.035e+09 -0.679914 0.691429  2246
1.05993e-11 8.86957 1.09172 0.13379 8.99365 13.0074 0.0142389 0.0378333 1.91077e+09 2.56786e+09 9.55384e+08 2.00685 11.0005 3.96184e+08 2.17168e+09 -0.634216 0.691429  2247
1.32792e-11 8.38356 1.09754 0.167617 11.2676 16.2961 0.0150537 0.0380556 1.89936e+09 2.73119e+09 9.49678e+08 2.51426 13.7819 4.21384e+08 2.30981e+09 -0.593716 0.691429  2248
1.64378e-11 7.94805 1.10342 0.207487 13.9477 20.1723 0.0158685 0.0382778 1.88862e+09 2.89628e+09 9.44308e+08 3.1123 17.06 4.46855e+08 2.44942e+09 -0.557586 0.691429  2249
2.01289e-11 7.55556 1.10936 0.254078 17.0797 24.702 0.0166833 0.0385 1.87848e+09 3.06314e+09 9.39238e+08 3.81117 20.8909 4.72599e+08 2.59054e+09 -0.525161 0.691429  2250
1.91748e-12 13.8 1.05718 0.0238527 1.60343 2.31901 0.00935 0.037 1.99959e+09 1.5982e+09 9.99796e+08 0.35779 1.96122 2.46579e+08 1.35162e+09 -1.05272 0.691429  2251
